Interface,API,Chrome_62.0.3202.62_OSX_10.13.3,Chrome_63.0.3239.84_OSX_10.13.3
CSSStyleDeclaration,webkitTextOrientation,true,true
CSSStyleDeclaration,webkitTextSecurity,true,true
CSSStyleDeclaration,webkitTextStroke,true,true
CSSStyleDeclaration,webkitTextStrokeColor,true,true
CSSStyleDeclaration,webkitTextStrokeWidth,true,true
CSSStyleDeclaration,webkitTransformOriginX,true,true
CSSStyleDeclaration,webkitTransformOriginY,true,true
CSSStyleDeclaration,webkitTransformOriginZ,true,true
CSSStyleDeclaration,webkitUserDrag,true,true
CSSStyleDeclaration,webkitUserModify,true,true
CSSStyleDeclaration,webkitWritingMode,true,true
CSSStyleDeclaration,whiteSpace,true,true
CSSStyleDeclaration,widows,true,true
CSSStyleDeclaration,width,true,true
CSSStyleDeclaration,willChange,true,true
CSSStyleDeclaration,wordBreak,true,true
CSSStyleDeclaration,wordSpacing,true,true
CSSStyleDeclaration,wordWrap,true,true
CSSStyleDeclaration,writingMode,true,true
CSSStyleDeclaration,x,true,true
CSSStyleDeclaration,y,true,true
CSSStyleDeclaration,zIndex,true,true
CSSStyleDeclaration,zoom,true,true
CSSStyleRule,selectorText,true,true
CSSStyleRule,style,true,true
CSSStyleSheet,addRule,true,true
CSSStyleSheet,cssRules,true,true
CSSStyleSheet,deleteRule,true,true
CSSStyleSheet,insertRule,true,true
CSSStyleSheet,ownerRule,true,true
CSSStyleSheet,removeRule,true,true
CSSStyleSheet,rules,true,true
CSSViewportRule,style,true,false
Cache,add,true,true
Cache,addAll,true,true
Cache,delete,true,true
Cache,keys,true,true
Cache,match,true,true
Cache,matchAll,true,true
Cache,put,true,true
CacheStorage,delete,true,true
CacheStorage,has,true,true
CacheStorage,keys,true,true
CacheStorage,match,true,true
CacheStorage,open,true,true
CanvasCaptureMediaStreamTrack,canvas,true,true
CanvasCaptureMediaStreamTrack,requestFrame,true,true
CanvasGradient,addColorStop,true,true
CanvasRenderingContext2D,arc,true,true
CanvasRenderingContext2D,arcTo,true,true
CanvasRenderingContext2D,beginPath,true,true
CanvasRenderingContext2D,bezierCurveTo,true,true
CanvasRenderingContext2D,canvas,true,true
CanvasRenderingContext2D,clearRect,true,true
CanvasRenderingContext2D,clip,true,true
CanvasRenderingContext2D,closePath,true,true
CanvasRenderingContext2D,createImageData,true,true
CanvasRenderingContext2D,createLinearGradient,true,true
CanvasRenderingContext2D,createPattern,true,true
CanvasRenderingContext2D,createRadialGradient,true,true
CanvasRenderingContext2D,drawFocusIfNeeded,true,true
CanvasRenderingContext2D,drawImage,true,true
CanvasRenderingContext2D,ellipse,true,true
CanvasRenderingContext2D,fill,true,true
CanvasRenderingContext2D,fillRect,true,true
CanvasRenderingContext2D,fillStyle,true,true
CanvasRenderingContext2D,fillText,true,true
CanvasRenderingContext2D,filter,true,true
CanvasRenderingContext2D,font,true,true
CanvasRenderingContext2D,getImageData,true,true
CanvasRenderingContext2D,getLineDash,true,true
CanvasRenderingContext2D,globalAlpha,true,true
CanvasRenderingContext2D,globalCompositeOperation,true,true
CanvasRenderingContext2D,imageSmoothingEnabled,true,true
CanvasRenderingContext2D,imageSmoothingQuality,true,true
CanvasRenderingContext2D,isPointInPath,true,true
CanvasRenderingContext2D,isPointInStroke,true,true
CanvasRenderingContext2D,lineCap,true,true
CanvasRenderingContext2D,lineDashOffset,true,true
CanvasRenderingContext2D,lineJoin,true,true
CanvasRenderingContext2D,lineTo,true,true
CanvasRenderingContext2D,lineWidth,true,true
CanvasRenderingContext2D,measureText,true,true
CanvasRenderingContext2D,miterLimit,true,true
CanvasRenderingContext2D,moveTo,true,true
CanvasRenderingContext2D,putImageData,true,true
CanvasRenderingContext2D,quadraticCurveTo,true,true
CanvasRenderingContext2D,rect,true,true
CanvasRenderingContext2D,resetTransform,true,true
CanvasRenderingContext2D,restore,true,true
CanvasRenderingContext2D,rotate,true,true
CanvasRenderingContext2D,save,true,true
CanvasRenderingContext2D,scale,true,true
CanvasRenderingContext2D,setLineDash,true,true
CanvasRenderingContext2D,setTransform,true,true
CanvasRenderingContext2D,shadowBlur,true,true
CanvasRenderingContext2D,shadowColor,true,true
CanvasRenderingContext2D,shadowOffsetX,true,true
CanvasRenderingContext2D,shadowOffsetY,true,true
CanvasRenderingContext2D,stroke,true,true
CanvasRenderingContext2D,strokeRect,true,true
CanvasRenderingContext2D,strokeStyle,true,true
CanvasRenderingContext2D,strokeText,true,true
CanvasRenderingContext2D,textAlign,true,true
CanvasRenderingContext2D,textBaseline,true,true
CanvasRenderingContext2D,transform,true,true
CanvasRenderingContext2D,translate,true,true
CharacterData,after,true,true
CharacterData,appendData,true,true
CharacterData,before,true,true
CharacterData,data,true,true
CharacterData,deleteData,true,true
CharacterData,insertData,true,true
CharacterData,length,true,true
CharacterData,nextElementSibling,true,true
CharacterData,previousElementSibling,true,true
CharacterData,remove,true,true
CharacterData,replaceData,true,true
CharacterData,replaceWith,true,true
CharacterData,substringData,true,true
Clipboard,read,true,true
Clipboard,readText,true,true
Clipboard,write,true,true
Clipboard,writeText,true,true
ClipboardEvent,clipboardData,true,true
CloseEvent,code,true,true
CloseEvent,reason,true,true
CloseEvent,wasClean,true,true
Collator,compare,true,true
Collator,resolvedOptions,true,true
Collator,supportedLocalesOf,true,true
CompositionEvent,data,true,true
CompositionEvent,initCompositionEvent,true,true
ConstantSourceNode,offset,true,true
ConvolverNode,buffer,true,true
ConvolverNode,normalize,true,true
CountQueuingStrategy,size,true,true
Credential,id,true,true
Credential,type,true,true
CredentialsContainer,create,true,true
CredentialsContainer,get,true,true
CredentialsContainer,preventSilentAccess,true,true
CredentialsContainer,requireUserMediation,true,true
CredentialsContainer,store,true,true
Crypto,getRandomValues,true,true
Crypto,subtle,true,true
CryptoKey,algorithm,true,true
CryptoKey,extractable,true,true
CryptoKey,type,true,true
CryptoKey,usages,true,true
CustomElementRegistry,define,true,true
CustomElementRegistry,get,true,true
CustomElementRegistry,whenDefined,true,true
CustomEvent,detail,true,true
CustomEvent,initCustomEvent,true,true
DOMError,message,true,true
DOMError,name,true,true
DOMException,code,true,true
DOMException,message,true,true
DOMException,name,true,true
DOMImplementation,createDocument,true,true
DOMImplementation,createDocumentType,true,true
DOMImplementation,createHTMLDocument,true,true
DOMImplementation,hasFeature,true,true
DOMMatrix,fromFloat32Array,true,true
DOMMatrix,fromFloat64Array,true,true
DOMMatrix,fromMatrix,true,true
DOMMatrix,invertSelf,true,true
DOMMatrix,multiplySelf,true,true
DOMMatrix,preMultiplySelf,true,true
DOMMatrix,rotateAxisAngleSelf,true,true
DOMMatrix,rotateFromVectorSelf,true,true
DOMMatrix,rotateSelf,true,true
DOMMatrix,scale3dSelf,true,true
DOMMatrix,scaleSelf,true,true
DOMMatrix,setMatrixValue,true,true
DOMMatrix,skewXSelf,true,true
DOMMatrix,skewYSelf,true,true
DOMMatrix,translateSelf,true,true
DOMMatrixReadOnly,a,true,true
DOMMatrixReadOnly,b,true,true
DOMMatrixReadOnly,c,true,true
DOMMatrixReadOnly,d,true,true
DOMMatrixReadOnly,e,true,true
DOMMatrixReadOnly,f,true,true
DOMMatrixReadOnly,flipX,true,true
DOMMatrixReadOnly,flipY,true,true
DOMMatrixReadOnly,fromFloat32Array,true,true
DOMMatrixReadOnly,fromFloat64Array,true,true
DOMMatrixReadOnly,fromMatrix,true,true
DOMMatrixReadOnly,inverse,true,true
DOMMatrixReadOnly,is2D,true,true
DOMMatrixReadOnly,isIdentity,true,true
DOMMatrixReadOnly,m11,true,true
DOMMatrixReadOnly,m12,true,true
DOMMatrixReadOnly,m13,true,true
DOMMatrixReadOnly,m14,true,true
DOMMatrixReadOnly,m21,true,true
DOMMatrixReadOnly,m22,true,true
DOMMatrixReadOnly,m23,true,true
DOMMatrixReadOnly,m24,true,true
DOMMatrixReadOnly,m31,true,true
DOMMatrixReadOnly,m32,true,true
DOMMatrixReadOnly,m33,true,true
DOMMatrixReadOnly,m34,true,true
DOMMatrixReadOnly,m41,true,true
DOMMatrixReadOnly,m42,true,true
DOMMatrixReadOnly,m43,true,true
DOMMatrixReadOnly,m44,true,true
DOMMatrixReadOnly,multiply,true,true
DOMMatrixReadOnly,rotate,true,true
DOMMatrixReadOnly,rotateAxisAngle,true,true
DOMMatrixReadOnly,rotateFromVector,true,true
DOMMatrixReadOnly,scale,true,true
DOMMatrixReadOnly,scale3d,true,true
DOMMatrixReadOnly,skewX,true,true
DOMMatrixReadOnly,skewY,true,true
DOMMatrixReadOnly,toFloat32Array,true,true
DOMMatrixReadOnly,toFloat64Array,true,true
DOMMatrixReadOnly,toJSON,true,true
DOMMatrixReadOnly,transformPoint,true,true
DOMMatrixReadOnly,translate,true,true
DOMParser,parseFromString,true,true
DOMPoint,fromPoint,true,true
DOMPointReadOnly,fromPoint,true,true
DOMPointReadOnly,matrixTransform,true,true
DOMPointReadOnly,toJSON,true,true
DOMPointReadOnly,w,true,true
DOMPointReadOnly,x,true,true
DOMPointReadOnly,y,true,true
DOMPointReadOnly,z,true,true
DOMQuad,fromQuad,true,true
DOMQuad,fromRect,true,true
DOMQuad,getBounds,true,true
DOMQuad,p1,true,true
DOMQuad,p2,true,true
DOMQuad,p3,true,true
DOMQuad,p4,true,true
DOMQuad,toJSON,true,true
DOMRect,fromRect,true,true
DOMRectReadOnly,bottom,true,true
DOMRectReadOnly,fromRect,true,true
DOMRectReadOnly,height,true,true
DOMRectReadOnly,left,true,true
DOMRectReadOnly,right,true,true
DOMRectReadOnly,toJSON,true,true
DOMRectReadOnly,top,true,true
DOMRectReadOnly,width,true,true
DOMRectReadOnly,x,true,true
DOMRectReadOnly,y,true,true
DOMStringList,contains,true,true
DOMStringList,item,true,true
DOMStringList,length,true,true
DOMTokenList,add,true,true
DOMTokenList,contains,true,true
DOMTokenList,entries,true,true
DOMTokenList,forEach,true,true
DOMTokenList,item,true,true
DOMTokenList,keys,true,true
DOMTokenList,length,true,true
DOMTokenList,remove,true,true
DOMTokenList,replace,true,true
DOMTokenList,supports,true,true
DOMTokenList,toggle,true,true
DOMTokenList,value,true,true
DOMTokenList,values,true,true
DataTransfer,clearData,true,true
DataTransfer,dropEffect,true,true
DataTransfer,effectAllowed,true,true
DataTransfer,files,true,true
DataTransfer,getData,true,true
DataTransfer,items,true,true
DataTransfer,setData,true,true
DataTransfer,setDragImage,true,true
DataTransfer,types,true,true
DataTransferItem,getAsFile,true,true
DataTransferItem,getAsString,true,true
DataTransferItem,kind,true,true
DataTransferItem,type,true,true
DataTransferItem,webkitGetAsEntry,true,true
DataTransferItemList,add,true,true
DataTransferItemList,clear,true,true
DataTransferItemList,length,true,true
DataTransferItemList,remove,true,true
DataView,buffer,true,true
DataView,byteLength,true,true
DataView,byteOffset,true,true
DataView,getFloat32,true,true
DataView,getFloat64,true,true
DataView,getInt16,true,true
DataView,getInt32,true,true
DataView,getInt8,true,true
DataView,getUint16,true,true
DataView,getUint32,true,true
DataView,getUint8,true,true
DataView,setFloat32,true,true
DataView,setFloat64,true,true
DataView,setInt16,true,true
DataView,setInt32,true,true
DataView,setInt8,true,true
DataView,setUint16,true,true
DataView,setUint32,true,true
DataView,setUint8,true,true
Date,UTC,true,true
Date,getDate,true,true
Date,getDay,true,true
Date,getFullYear,true,true
Date,getHours,true,true
Date,getMilliseconds,true,true
Date,getMinutes,true,true
Date,getMonth,true,true
Date,getSeconds,true,true
Date,getTime,true,true
Date,getTimezoneOffset,true,true
Date,getUTCDate,true,true
Date,getUTCDay,true,true
Date,getUTCFullYear,true,true
Date,getUTCHours,true,true
Date,getUTCMilliseconds,true,true
Date,getUTCMinutes,true,true
Date,getUTCMonth,true,true
Date,getUTCSeconds,true,true
Date,getYear,true,true
Date,now,true,true
Date,parse,true,true
Date,setDate,true,true
Date,setFullYear,true,true
Date,setHours,true,true
Date,setMilliseconds,true,true
Date,setMinutes,true,true
Date,setMonth,true,true
Date,setSeconds,true,true
Date,setTime,true,true
Date,setUTCDate,true,true
Date,setUTCFullYear,true,true
Date,setUTCHours,true,true
Date,setUTCMilliseconds,true,true
Date,setUTCMinutes,true,true
Date,setUTCMonth,true,true
Date,setUTCSeconds,true,true
Date,setYear,true,true
Date,toDateString,true,true
Date,toGMTString,true,true
Date,toISOString,true,true
Date,toJSON,true,true
Date,toLocaleDateString,true,true
Date,toLocaleTimeString,true,true
Date,toTimeString,true,true
Date,toUTCString,true,true
DateTimeFormat,format,true,true
DateTimeFormat,formatToParts,true,true
DateTimeFormat,resolvedOptions,true,true
DateTimeFormat,supportedLocalesOf,true,true
DelayNode,delayTime,true,true
DeprecatedStorageInfo,queryUsageAndQuota,true,true
DeprecatedStorageInfo,requestQuota,true,true
DeprecatedStorageQuota,queryUsageAndQuota,true,true
DeprecatedStorageQuota,requestQuota,true,true
DeviceMotionEvent,acceleration,true,true
DeviceMotionEvent,accelerationIncludingGravity,true,true
DeviceMotionEvent,interval,true,true
DeviceMotionEvent,rotationRate,true,true
DeviceOrientationEvent,absolute,true,true
DeviceOrientationEvent,alpha,true,true
DeviceOrientationEvent,beta,true,true
DeviceOrientationEvent,gamma,true,true
Document,URL,true,true
Document,activeElement,true,true
Document,adoptNode,true,true
Document,alinkColor,false,false
Document,all,false,false
Document,anchors,true,true
Document,append,true,true
Document,applets,true,true
Document,bgColor,false,false
Document,body,true,true
Document,captureEvents,false,false
Document,caretRangeFromPoint,true,true
Document,characterSet,true,true
Document,charset,true,true
Document,childElementCount,true,true
Document,children,true,true
Document,clear,false,false
Document,close,true,true
Document,compatMode,true,true
Document,contentType,true,true
Document,cookie,true,true
Document,createAttribute,true,true
Document,createAttributeNS,true,true
Document,createCDATASection,true,true
Document,createComment,true,true
Document,createDocumentFragment,true,true
Document,createElement,true,true
Document,createElementNS,true,true
Document,createEvent,true,true
Document,createExpression,true,true
Document,createNSResolver,true,true
Document,createNodeIterator,true,true
Document,createProcessingInstruction,true,true
Document,createRange,true,true
Document,createTextNode,true,true
Document,createTreeWalker,true,true
Document,currentScript,true,true
Document,defaultView,true,true
Document,designMode,true,true
Document,dir,true,true
Document,doctype,true,true
Document,documentElement,true,true
Document,documentURI,true,true
Document,domain,true,true
Document,elementFromPoint,true,true
Document,elementsFromPoint,true,true
Document,embeds,true,true
Document,evaluate,true,true
Document,execCommand,true,true
Document,exitPointerLock,true,true
Document,fgColor,false,false
Document,firstElementChild,true,true
Document,fonts,true,true
Document,forms,true,true
Document,getElementById,true,true
Document,getElementsByClassName,true,true
Document,getElementsByName,true,true
Document,getElementsByTagName,true,true
Document,getElementsByTagNameNS,true,true
Document,getSelection,true,true
Document,hasFocus,true,true
Document,head,true,true
Document,hidden,true,true
Document,images,true,true
Document,implementation,true,true
Document,importNode,true,true
Document,inputEncoding,true,true
Document,lastElementChild,true,true
Document,lastModified,true,true
Document,linkColor,false,false
Document,links,true,true
Document,onabort,true,true
Document,onauxclick,true,true
Document,onbeforecopy,true,true
Document,onbeforecut,true,true
Document,onbeforepaste,true,true
Document,onblur,true,true
Document,oncancel,true,true
Document,oncanplay,true,true
Document,oncanplaythrough,true,true
Document,onchange,true,true
Document,onclick,true,true
Document,onclose,true,true
Document,oncontextmenu,true,true
Document,oncopy,true,true
Document,oncuechange,true,true
Document,oncut,true,true
Document,ondblclick,true,true
Document,ondrag,true,true
Document,ondragend,true,true
Document,ondragenter,true,true
Document,ondragleave,true,true
Document,ondragover,true,true
Document,ondragstart,true,true
Document,ondrop,true,true
Document,ondurationchange,true,true
Document,onemptied,true,true
Document,onended,true,true
Document,onerror,true,true
Document,onfocus,true,true
Document,ongotpointercapture,true,true
Document,oninput,true,true
Document,oninvalid,true,true
Document,onkeydown,true,true
Document,onkeypress,true,true
Document,onkeyup,true,true
Document,onload,true,true
Document,onloadeddata,true,true
Document,onloadedmetadata,true,true
Document,onloadstart,true,true
Document,onlostpointercapture,true,true
Document,onmousedown,true,true
Document,onmouseenter,true,true
Document,onmouseleave,true,true
Document,onmousemove,true,true
Document,onmouseout,true,true
Document,onmouseover,true,true
Document,onmouseup,true,true
Document,onmousewheel,true,true
Document,onpaste,true,true
Document,onpause,true,true
Document,onplay,true,true
Document,onplaying,true,true
Document,onpointercancel,true,true
Document,onpointerdown,true,true
Document,onpointerenter,true,true
Document,onpointerleave,true,true
Document,onpointerlockchange,true,true
Document,onpointerlockerror,true,true
Document,onpointermove,true,true
Document,onpointerout,true,true
Document,onpointerover,true,true
Document,onpointerup,true,true
Document,onprogress,true,true
Document,onratechange,true,true
Document,onreadystatechange,true,true
Document,onreset,true,true
Document,onresize,true,true
Document,onscroll,true,true
Document,onsearch,true,true
Document,onseeked,true,true
Document,onseeking,true,true
Document,onselect,true,true
Document,onselectionchange,true,true
Document,onselectstart,true,true
Document,onstalled,true,true
Document,onsubmit,true,true
Document,onsuspend,true,true
Document,ontimeupdate,true,true
Document,ontoggle,true,true
Document,onvisibilitychange,true,true
Document,onvolumechange,true,true
Document,onwaiting,true,true
